Row.names	sig	Pattern	FC_x_axis	FC_y_axis	padj	ENTREZID
EBAG9	Sen_low	Pro = Qui < Sen	-1.23696957495054	-1.28010396084955	0	9166
EBF4	Sen_low	Pro < Sen < Qui	-1.82801717856646	-3.33977943843889	1.62466928799176e-10	57593
EBI3	Sen_high	Pro = Qui > Sen	1.92584191969226	1.74990774115362	7.40208556648803e-06	10148
ECHDC2	Sen_low	Pro = Qui < Sen	-2.22808288419316	-2.21941411547327	1.11022302462516e-16	55268
ECHDC3	Sen_low	Pro = Qui < Sen	-1.51044148084995	-1.16645312148028	0	79746
ECM1	Sen_high	Pro = Qui > Sen	1.16868522265015	1.20005359520485	0	1893
ECM2	Sen_low	Pro = Qui < Sen	-6.46668080494509	-6.28967658597683	0	1842
ECSCR	Sen_high	Pro = Qui > Sen	4.21275693330334	5.00561429741806	0	641700
EDIL3	Sen_low	Pro < Sen < Qui	-2.91858634064967	-3.22617633786706	0	10085
EDN1	Sen_high	Pro > Sen > Qui	2.14797852481541	3.80187712238854	3.7757352799872e-11	1906
EDNRA	Sen_low	Pro < Sen < Qui	-2.18004179745519	-4.211616126378	0	1909
EDNRB	Sen_low	Pro < Sen < Qui	-3.10981707646302	-6.68871002592181	2.43669573407601e-08	1910
EEF1A2	Sen_high	Pro > Sen > Qui	1.65028740738273	2.42861599014569	4.77395900588817e-15	1917
EEPD1	Sen_low	Pro < Sen < Qui	-3.09320115745315	-3.49503962662257	0	80820
EFCAB7	Sen_low	Pro = Qui < Sen	-1.91101084033311	-2.18772965649739	0	84455
EFEMP1	Sen_low	Pro = Qui < Sen	-5.86729268975176	-5.95232703768856	0	2202
EFEMP2	Sen_low	Pro = Qui < Sen	-1.42648405251735	-1.23580418929174	1.11022302462516e-16	30008
EFHD2	Sen_high	Pro = Qui > Sen	1.45514254454026	1.59657633240426	0	79180
EFNA3	Sen_low	Pro < Sen < Qui	-1.063136678167	-1.86491024308538	1.08937014231536e-06	1944
EFNB3	Sen_low	Pro < Sen < Qui	-2.19010716372179	-4.51278086139961	0	1949
EGFL7	Sen_high	Pro > Sen > Qui	1.35766169409615	1.84036185749283	1.11022302462516e-16	51162
EGFL8	Sen_low	Pro = Qui < Sen	-1.40411023223841	-1.80810409970291	0.00996400665911312	80864
EHD1	Sen_high	Pro > Sen > Qui	1.38024492046255	2.28248250161487	0	10938
EHF	Sen_high	Pro = Qui > Sen	9.96681516728552	8.86924623529038	0	26298
EHHADH	Sen_low	Pro = Qui < Sen	-2.17654146381263	-1.894750726122	0	1962
EIF2B3	Sen_high	Pro > Sen > Qui	1.04061511163439	1.58627013926664	0	8891
EIF3B	Sen_high	Pro = Qui > Sen	1.05807309863795	1.2187191408708	0	8662
EIF3I	Sen_high	Pro = Qui > Sen	1.07922990368546	1.1939112010651	0	8668
EIF4E3	Sen_low	Pro = Qui < Sen	-1.56173018919595	-1.47863793165576	0	317649
EIF5A	Sen_high	Pro > Sen > Qui	1.3309254333909	1.84246777835319	1.11022302462516e-16	1984
EIF5AL1	Sen_high	Pro = Qui > Sen	1.56950495579286	1.83130788373998	0	143244
ELAC1	Sen_low	Pro = Qui < Sen	-1.17268355867105	-1.14092077325306	1.11022302462516e-16	55520
ELAC2	Sen_high	Pro > Sen > Qui	1.19652320691075	1.40753759224385	0	60528
ELF2	Sen_low	Pro < Sen < Qui	-1.35162563737589	-1.54684044685145	0	1998
ELMOD1	Sen_high	Pro > Sen > Qui	1.67537395588141	3.8364258860106	0	55531
ELN	Sen_low	Pro < Qui < Sen	-4.46784353679312	-3.41462799604364	4.0538683521163e-11	2006
ELOF1	Sen_high	Pro = Qui > Sen	1.10609347595719	1.04816717580968	0	84337
ELOVL2	Sen_low	Pro = Qui < Sen	-3.02129592486739	-2.7402326722779	5.55111512312578e-16	54898
EME2	Sen_high	Pro = Qui > Sen	1.85326024077468	1.74908278664037	0	197342
EML5	Sen_low	Pro = Qui < Sen	-2.49746215512747	-2.00789249025267	6.64468480238156e-13	161436
EMP2	Sen_high	Pro = Qui > Sen	1.7224738430385	1.17044287612717	1.34505807602991e-08	2013
ENC1	Sen_high	Pro > Qui > Sen	3.89482905170646	2.73711711062379	0	8507
ENDOG	Sen_high	Pro = Qui > Sen	1.14047434823128	1.11139141346597	8.59312621059871e-14	2021
ENO2	Sen_high	Pro = Qui > Sen	2.51621504630887	3.08712083602558	0	2026
ENOX1	Sen_low	Pro = Qui < Sen	-2.47189838055338	-2.89553780147815	0	55068
ENPP1	Sen_high	Pro = Qui > Sen	1.19123660307536	1.63213051677417	0.00112615349927236	5167
ENPP2	Sen_low	Pro = Qui < Sen	-6.20072611249952	-5.73775094811371	0	5168
EPAS1	Sen_low	Pro < Sen < Qui	-3.63600054016307	-4.14048096301058	0	2034
EPB41L2	Sen_low	Pro = Qui < Sen	-1.9362900387637	-1.91915096335607	0	2037
EPB41L4A-AS1	Sen_low	Pro < Sen < Qui	-1.43756675307482	-1.81712999949602	1.11022302462516e-16	114915
EPHA2	Sen_high	Pro > Sen > Qui	1.17446132874247	1.83862943437228	0	1969
EPHA3	Sen_low	Pro < Sen < Qui	-6.37785886247044	-8.16614969386822	0	2042
EPHA7	Sen_low	Pro < Sen < Qui	-7.00470911774952	-9.0954655426943	1.36068933898059e-12	2045
EPHB3	Sen_low	Pro = Qui < Sen	-3.46448410064425	-3.80655153240884	0	2049
EPHX1	Sen_low	Pro = Qui < Sen	-1.59883973963556	-1.78346982405176	6.27164986610751e-12	2052
EPS8	Sen_low	Pro = Qui < Sen	-2.85536785380046	-2.8682207085681	0	2059
EPSTI1	Sen_low	Pro = Qui < Sen	-2.2570910382861	-1.672874925471	0.000129705583858275	94240
ERAP1	Sen_low	Pro = Qui < Sen	-1.7166262377085	-1.51904192970975	0	51752
ERBB2	Sen_low	Pro < Qui < Sen	-1.58446602370858	-1.42956990597641	0	2064
ERCC1	Sen_high	Pro = Qui > Sen	1.75750373753953	1.77786934408608	0	2067
EREG	Sen_high	Pro > Qui > Sen	4.92022215127132	3.42198087267905	0	2069
ERMAP	Sen_low	Pro < Sen < Qui	-1.53898044230923	-2.01257470176978	0	114625
ERMP1	Sen_low	Pro < Sen < Qui	-1.84227349252994	-2.39990628307968	0	79956
ERO1A	Sen_high	Pro = Qui > Sen	1.37962595440452	1.48572226532165	0	30001
ERRFI1	Sen_high	Pro > Sen > Qui	1.617022929565	2.29997771236599	0	54206
ESM1	Sen_high	Pro > Sen > Qui	5.75194449265143	7.21508023661806	0	11082
ESRRA	Sen_high	Pro = Qui > Sen	1.29299947742289	1.22348541664308	0	2101
ETAA1	Sen_low	Pro = Qui < Sen	-1.48751670310163	-1.44510458863976	0	54465
ETHE1	Sen_high	Pro > Sen > Qui	1.18489068599011	1.70759952825057	0	23474
ETNK2	Sen_low	Pro = Qui < Sen	-1.37119483715023	-1.37310985250543	0	55224
ETS1	Sen_high	Pro > Sen > Qui	1.14551195730648	2.12702801187753	0	2113
ETV4	Sen_high	Pro = Qui > Sen	3.11679312867776	2.32961218697326	7.7715611723761e-16	2118
ETV7	Sen_low	Pro < Sen < Qui	-2.09727405851525	-2.91165269348614	3.60678586996954e-09	51513
EVL	Sen_low	Pro = Qui < Sen	-1.41594307680715	-1.68718870587278	0	51466
EXOSC4	Sen_high	Pro = Qui > Sen	1.97134425527996	1.92988426663326	0	54512
EXOSC5	Sen_high	Pro = Qui > Sen	1.66624142901583	1.59767790663237	0	56915
EXT1	Sen_low	Pro < Sen < Qui	-1.30580298608535	-1.50572362225088	0	2131
EYA4	Sen_low	Pro < Sen < Qui	-1.64554769171808	-2.47415858154567	-2.22044604925031e-16	2070
F10	Sen_low	Pro = Qui < Sen	-2.40451915948294	-2.38979513049593	1.01030295240889e-14	2159
F2RL1	Sen_high	Pro = Qui > Sen	4.86538031812559	4.74710827756948	0	2150
F2RL2	Sen_low	Pro = Qui < Sen	-1.26427135468149	-2.14676892430931	0.00715757788101878	2151
FAAP24	Sen_low	Pro = Qui < Sen	-1.51031670423485	-1.76409749468997	3.66798813544733e-11	91442
FABP3	Sen_high	Pro = Qui > Sen	1.09853827218631	1.27917636460627	0.000171710203105691	2170
FABP5	Sen_high	Pro > Sen > Qui	1.990452876344	3.14104918081555	0	2171
FAIM2	Sen_low	Pro < Sen < Qui	-1.62522722224639	-3.58699133324686	3.5527136788005e-15	23017
FAM109B	Sen_low	Pro = Qui < Sen	-1.53035007268725	-1.55600812601153	1.11022302462516e-16	NA
FAM117B	Sen_low	Pro < Sen < Qui	-1.15163934460887	-2.37228780914406	0	150864
FAM124A	Sen_low	Pro < Qui < Sen	-4.67849154080097	-3.92900011417247	0	220108
FAM129A	Sen_low	Pro < Qui < Sen	-3.15911553282469	-2.19248091601565	0	NA
FAM131A	Sen_high	Pro = Qui > Sen	1.60741076999892	1.76425231221123	0	131408
FAM132B	Sen_low	Pro = Qui < Sen	-1.41703696032241	-1.88542567190786	1.52073690680155e-05	NA
FAM13B	Sen_low	Pro = Qui < Sen	-1.396828305847	-1.59519521883236	1.11022302462516e-16	51306
FAM13C	Sen_low	Pro = Qui < Sen	-5.3920114291906	-6.17071534461846	1.11022302462516e-16	220965
FAM150A	Sen_low	Pro < Qui < Sen	-3.0464251700759	-1.74177761509464	3.22770435379205e-05	NA
FAM156B	Sen_low	Pro < Sen < Qui	-3.80066257759619	-6.16564551040772	7.7715611723761e-16	727866
FAM162A	Sen_high	Pro = Qui > Sen	2.22997565908032	2.13862637955458	1.11022302462516e-16	26355
FAM162B	Sen_low	Pro = Qui < Sen	-2.35494574242713	-2.45946638244787	1.11022302462516e-16	221303
FAM171A2	Sen_low	Pro < Sen < Qui	-1.04839019293742	-2.16814589797733	0	284069
FAM188B	Sen_high	Pro = Qui > Sen	1.02316174320964	1.00745848029337	0	NA
FAM195A	Sen_high	Pro = Qui > Sen	1.1149167060988	1.41390672841636	0	NA
FAM198B	Sen_low	Pro = Qui < Sen	-3.40770286564963	-3.43414901315665	0	NA
FAM207A	Sen_high	Pro = Qui > Sen	1.16710491142275	1.42067117444304	0	NA
FAM210A	Sen_high	Pro = Qui > Sen	1.04189983990372	1.24476486614608	1.58285204721054e-07	125228
FAM212B	Sen_low	Pro = Qui < Sen	-1.44699530892229	-1.41564585503458	0	NA
FAM212B-AS1	Sen_low	Pro = Qui < Sen	-1.43356079068169	-1.61946971433491	3.27545768286086e-11	NA
FAM214B	Sen_high	Pro = Qui > Sen	2.06492023642966	1.89785678895451	0	80256
FAM216A	Sen_high	Pro = Qui > Sen	1.29719580936748	1.7388757495	1.11022302462516e-16	29902
FAM219A	Sen_high	Pro > Sen > Qui	1.46113901958346	2.16259318287494	0	203259
FAM222B	Sen_high	Pro = Qui > Sen	1.03872605320307	1.1679140313031	0	55731
FAM49A	Sen_low	Pro = Qui < Sen	-3.51343463284705	-3.61447902474139	1.11022302462516e-16	NA
FAM63A	Sen_low	Pro < Sen < Qui	-1.22037008827731	-1.65881292802018	1.99840144432528e-15	NA
FAM66C	Sen_low	Pro = Qui < Sen	-2.2947363287829	-2.11029930319436	1.11022302462516e-16	440078
FAM69A	Sen_low	Pro < Qui < Sen	-1.49352229192467	-1.05983445544515	1.11022302462516e-16	NA
FAM69B	Sen_low	Pro = Qui < Sen	-1.84226876718992	-2.0189373022874	2.15299644779066e-09	NA
FAM83G	Sen_high	Pro = Qui > Sen	1.61231251101695	1.87603894230566	1.11022302462516e-16	644815
FAM92A1	Sen_low	Pro < Sen < Qui	-1.64854057391009	-1.9641882240634	0	NA
FANCC	Sen_low	Pro = Qui < Sen	-1.28360172456801	-1.45433987073805	0	2176
FANCE	Sen_low	Pro = Qui < Sen	-1.22243516758585	-1.11093440891747	0	2178
FANCF	Sen_low	Pro = Qui < Sen	-1.18178421008757	-1.26021983027403	0	2188
FANCL	Sen_low	Pro = Qui < Sen	-1.00112018733719	-1.08322601944954	1.33700828186534e-11	55120
FAR2	Sen_low	Pro < Sen < Qui	-1.08292814690663	-1.84115690709813	0	55711
FARP1	Sen_low	Pro = Qui < Sen	-1.1998439718647	-1.09586873811572	3.71014663436142e-10	10160
FARSA	Sen_high	Pro = Qui > Sen	1.24846140923475	1.37002305111089	0	2193
FASN	Sen_high	Pro > Sen > Qui	1.4613789617589	2.26689476776314	0	2194
FAT4	Sen_low	Pro = Qui < Sen	-3.60148457249441	-3.63626296181571	0	79633
FAXDC2	Sen_low	Pro < Sen < Qui	-2.44333721125318	-3.46553574091003	1.11022302462516e-16	10826
FBLN1	Sen_low	Pro < Sen < Qui	-3.57024848713039	-4.61520483692201	1.11022302462516e-16	2192
FBLN2	Sen_low	Pro < Qui < Sen	-5.2069502156702	-4.74286923474744	1.11022302462516e-16	2199
FBLN5	Sen_low	Pro = Qui < Sen	-1.75294803904397	-1.91088101672475	3.84853926505002e-10	10516
FBLN7	Sen_low	Pro < Qui < Sen	-2.62036506233875	-1.674700095537	4.52970994047064e-14	129804
FBN1	Sen_low	Pro = Qui < Sen	-1.8382058815828	-1.40146113125995	0	2200
FBN2	Sen_low	Pro = Qui < Sen	-4.69849039442953	-4.13529409131665	0	2201
FBXL16	Sen_high	Pro = Qui > Sen	4.91846972814548	5.82596969791727	0	146330
FBXO17	Sen_low	Pro = Qui < Sen	-1.26550043273452	-1.2643522965338	0	115290
FBXO25	Sen_low	Pro = Qui < Sen	-1.20065748915702	-1.01416225841133	0	26260
FBXO28	Sen_high	Pro = Qui > Sen	1.17069771458667	1.14388091842199	0	23219
FBXO4	Sen_low	Pro = Qui < Sen	-1.96673009282187	-1.97419711775977	0	26272
FBXO45	Sen_high	Pro = Qui > Sen	1.24452586232766	1.46471827706271	0	200933
FBXO5	Sen_low	Pro < Qui < Sen	-1.75690094204089	-1.28092239871005	4.97601959636995e-13	26271
FCGRT	Sen_low	Pro < Sen < Qui	-1.03358547905451	-1.62082925906722	0	2217
FDFT1	Sen_high	Pro > Sen > Qui	1.41183405688882	2.06125702755226	0	2222
FDPS	Sen_high	Pro > Sen > Qui	1.52823907779926	2.17450839167337	0	2224
FECH	Sen_low	Pro = Qui < Sen	-1.15229300284402	-1.02153563918391	1.11022302462516e-16	2235
FENDRR	Sen_low	Pro < Sen < Qui	-1.62756267611657	-2.07743155080794	0	400550
FER1L4	Sen_high	Pro = Qui > Sen	1.5240995708407	1.21384515831927	1.78101977610368e-12	80307
FERMT1	Sen_high	Pro = Qui > Sen	2.66845385537667	3.09715151113914	0	55612
FERMT3	Sen_high	Pro > Qui > Sen	2.65457966546927	1.79287112869726	1.11022302462516e-16	83706
FES	Sen_low	Pro = Qui < Sen	-3.68533310535816	-3.92567629997195	0	2242
FGD4	Sen_low	Pro = Qui < Sen	-2.20643024250148	-1.75972054584731	0	121512
FGF11	Sen_high	Pro = Qui > Sen	2.22349946482545	2.57871686549193	1.11022302462516e-16	2256
FGF7	Sen_low	Pro = Qui < Sen	-4.03870628083776	-4.23622359850229	0	2252
FGF9	Sen_low	Pro = Qui < Sen	-4.55330681447769	-3.80508714986407	4.47658132785023e-10	2254
FGFR1OP	Sen_high	Pro = Qui > Sen	1.17677390940997	1.05703080412297	0	NA
FGL2	Sen_low	Pro < Sen < Qui	-8.14277633789275	-9.57941988846438	0	10875
FHL1	Sen_low	Pro < Sen < Qui	-1.45028748807648	-1.97260110062319	0	2273
FHL2	Sen_low	Pro = Qui < Sen	-1.91228726778945	-1.91438735134406	0	2274
FIBIN	Sen_low	Pro = Qui < Sen	-1.71917356229096	-1.90252573183647	0	387758
FIGN	Sen_low	Pro = Qui < Sen	-2.36600502446296	-2.11825587115544	0	55137
FJX1	Sen_high	Pro > Sen > Qui	1.92141543899709	2.43783461366256	0	24147
FKBP1A	Sen_high	Pro = Qui > Sen	2.25277361303634	2.45330383505166	0	2280
FKBP1AP1	Sen_high	Pro = Qui > Sen	2.72333374942015	2.23849163591752	1.11022302462516e-16	2282
FKBP1B	Sen_high	Pro = Qui > Sen	1.19175904889904	1.37601798087454	7.21644966006352e-15	2281
FKBP4	Sen_high	Pro > Sen > Qui	1.54384856059551	1.84995764953904	0	2288
FKBP9P1	Sen_low	Pro = Qui < Sen	-1.50231707878555	-1.15142393432124	1.11022302462516e-16	360132
FLJ23867	Sen_low	Pro < Sen < Qui	-3.27637650885939	-3.77980249625099	0	NA
FLJ42351	Sen_high	Pro = Qui > Sen	2.53192078119398	1.68248870789584	0.000743380108238823	NA
FLJ46906	Sen_low	Pro = Qui < Sen	-2.34025741378229	-2.0366334881287	0	NA
FLOT1	Sen_low	Pro < Qui < Sen	-2.38279416304435	-2.06053769667443	0	10211
FLRT1	Sen_low	Pro = Qui < Sen	-2.63248784606114	-2.91081200562751	6.30997476491757e-11	23769
FLRT2	Sen_low	Pro = Qui < Sen	-2.75442552196983	-3.6737076888358	0	23768
FLT1	Sen_high	Pro = Qui > Sen	2.96377728237305	3.73255364499868	1.83181247948028e-11	2321
FLT3LG	Sen_low	Pro = Qui < Sen	-2.03037652293893	-1.94485424571303	0	2323
FLVCR1	Sen_high	Pro = Qui > Sen	1.12838092716727	1.0592410776894	0	28982
FMN2	Sen_low	Pro < Qui < Sen	-1.77109129286769	-1.01509415854181	0	56776
FMNL3	Sen_high	Pro = Qui > Sen	2.25739752415953	1.67164426088291	0	91010
FMO3	Sen_low	Pro = Qui < Sen	-4.32310132334245	-4.6111777819352	2.30926389122033e-14	2328
FMO5	Sen_low	Pro = Qui < Sen	-2.58176465467434	-2.63252742366965	4.70409095278956e-05	2330
FMOD	Sen_low	Pro = Qui < Sen	-1.77119147819121	-2.41279143931622	1.6944713410183e-09	2331
FOLR3	Sen_high	Pro = Qui > Sen	5.34356208548097	7.46086843136646	0	2352
FOSB	Sen_high	Pro = Qui > Sen	1.31307476955838	1.41182163012908	7.01978707675632e-05	2354
FOSL2	Sen_low	Pro = Qui < Sen	-1.00826783836328	-1.28756743899864	2.81230441157021e-08	2355
FOXA1	Sen_low	Pro = Qui < Sen	-2.84655767794372	-3.22454996927685	1.44794176648588e-11	3169
FOXD2-AS1	Sen_low	Pro = Qui < Sen	-1.5281236347809	-1.26741649225463	0.00023715133780422	84793
FOXF2	Sen_low	Pro = Qui < Sen	-1.32496311977025	-1.32464381071842	0	2295
FOXN3	Sen_low	Pro < Sen < Qui	-1.37547738303651	-1.74315774562459	0	1112
FOXO4	Sen_low	Pro < Sen < Qui	-1.11970161186787	-1.71920192450753	0	4303
FOXQ1	Sen_high	Pro = Qui > Sen	5.59313133017754	5.85375205612226	0	94234
FRAT1	Sen_low	Pro < Sen < Qui	-1.49909036309274	-2.1163092190367	1.11022302462516e-16	10023
FRMD4A	Sen_high	Pro > Qui > Sen	2.10925829713833	1.65748963656974	0	55691
FRMD8	Sen_high	Pro = Qui > Sen	1.28050875945955	1.13609258416927	0	83786
FRMPD4	Sen_low	Pro = Qui < Sen	-4.22121349239584	-3.76452451597951	0	9758
FRY	Sen_low	Pro = Qui < Sen	-1.80371646901739	-1.44445143949808	0.000292262194747983	10129
FRZB	Sen_low	Pro < Sen < Qui	-3.56113294517687	-5.66407436657161	0	2487
FST	Sen_low	Pro < Sen < Qui	-3.2808033158252	-3.59374555865704	0	10468
FTH1P3	Sen_low	Pro = Qui < Sen	-1.01401337765337	-1.16183447273036	4.67833132233864e-08	2498
FTX	Sen_low	Pro = Qui < Sen	-2.10502693383533	-2.32513154315138	4.19664303308309e-14	100302692
FUT10	Sen_low	Pro = Qui < Sen	-1.50304772231949	-1.19459283350418	0	84750
FXN	Sen_high	Pro = Qui > Sen	1.15102027884459	1.25483707268449	0	2395
FXR2	Sen_high	Pro = Qui > Sen	1.0116373336077	1.13253922192942	0	9513
FXYD5	Sen_high	Pro > Sen > Qui	1.01226226123929	1.60863595296448	0	53827
FZD2	Sen_low	Pro < Qui < Sen	-3.41063578636892	-3.18928505230434	0	2535
FZD4	Sen_low	Pro < Sen < Qui	-1.07264250584874	-1.62430301667326	0	8322
FZD6	Sen_low	Pro < Qui < Sen	-1.79177147799064	-1.07951344366911	4.23601222987458e-08	8323
FZD7	Sen_low	Pro = Qui < Sen	-2.30733045611476	-1.93518474948752	0	8324
FZD8	Sen_high	Pro > Sen > Qui	1.20924480292458	1.81379109573601	0	8325
G0S2	Sen_high	Pro = Qui > Sen	14.4830874537699	3.89229892738457	0	50486
GAB1	Sen_low	Pro < Sen < Qui	-1.34539866012083	-1.95379117051631	1.11022302462516e-16	2549
GABARAPL1	Sen_low	Pro = Qui < Sen	-1.64032810633087	-1.98640212994738	0	23710
GABRA2	Sen_high	Pro > Qui > Sen	6.8342443278322	4.34977545454822	1.11022302462516e-16	2555
GAK	Sen_high	Pro > Qui > Sen	1.23286832240932	1.05441448830503	0	2580
GAL	Sen_high	Pro > Qui > Sen	5.74672507708773	1.69665477896641	0	51083
GAL3ST4	Sen_low	Pro < Sen < Qui	-1.87582465539472	-3.00775705310332	3.74125175284235e-10	79690
GALC	Sen_low	Pro = Qui < Sen	-1.58786163648314	-1.6850128285958	0	2581
GALNT12	Sen_low	Pro = Qui < Sen	-2.12158406692947	-2.27350696647199	5.67481691637894e-08	79695
GALNT15	Sen_low	Pro = Qui < Sen	-3.34120085117546	-2.55409647478116	1.90883619910487e-07	117248
GALNT16	Sen_low	Pro < Sen < Qui	-2.79592238074372	-3.53097597394795	0	57452
GALNT18	Sen_high	Pro = Qui > Sen	2.51078443368898	2.57741212224401	0	374378
GALNT4	Sen_high	Pro = Qui > Sen	1.94231457221741	2.05674086087515	0	8693
GALNT5	Sen_low	Pro = Qui < Sen	-1.44540004117242	-1.00193204891754	0	11227
GALT	Sen_low	Pro = Qui < Sen	-1.28424846474367	-1.17003147648578	0	2592
GANC	Sen_low	Pro = Qui < Sen	-1.00049583874023	-1.08257565016537	0	2595
GAREM	Sen_low	Pro < Sen < Qui	-2.02118831028178	-3.52815174995487	1.11022302462516e-16	NA
GAREML	Sen_low	Pro < Sen < Qui	-1.24238047788963	-1.57256051992468	0	NA
GAS1	Sen_low	Pro < Sen < Qui	-4.4865695904149	-5.14729634903501	0	2619
GAS2L1	Sen_high	Pro > Sen > Qui	1.30915312189302	1.628526459791	0	10634
GAS2L3	Sen_low	Pro < Qui < Sen	-2.1436941860792	-1.09680980473378	1.30577892942796e-09	283431
GAS5	Sen_low	Pro = Qui < Sen	-1.62525942191567	-1.65199801194663	0	60674
GAS7	Sen_low	Pro < Sen < Qui	-1.41647259152635	-2.64489573321254	4.44089209850063e-16	8522
GATA6	Sen_low	Pro = Qui < Sen	-3.11803374172707	-2.91350583965493	0	2627
GBAP1	Sen_low	Pro = Qui < Sen	-1.20222395076022	-1.18613951842066	3.82147646860176e-11	2630
GBGT1	Sen_low	Pro = Qui < Sen	-2.27817576637505	-2.3886446227003	1.11022302462516e-16	26301
GBP2	Sen_low	Pro = Qui < Sen	-3.03801517038924	-3.40155005799405	2.22044604925031e-16	2634
GCH1	Sen_high	Pro > Qui > Sen	3.856712797214	1.92401625676808	0	2643
GCHFR	Sen_low	Pro = Qui < Sen	-1.92714271517467	-2.71421239707441	2.33207793076673e-08	2644
GCLC	Sen_low	Pro < Sen < Qui	-1.02623174161587	-1.45994365587548	0	2729
GCNT2	Sen_high	Pro = Qui > Sen	2.35853532119279	2.84999144229939	0	2651
GCNT4	Sen_low	Pro < Qui < Sen	-3.37312659682027	-1.54478317356355	1.29489835520857e-08	51301
GDF5	Sen_low	Pro < Qui < Sen	-3.51389046066944	-2.19103679409325	2.1094237467878e-15	8200
GDF6	Sen_low	Pro < Qui < Sen	-3.4995874769762	-1.94636438258972	0	392255
GDNF	Sen_high	Pro > Qui > Sen	3.4836770209197	1.69089855065063	0	2668
GDPD1	Sen_high	Pro = Qui > Sen	1.54420179553276	1.17607681983129	2.77555756156289e-14	284161
GEMIN7	Sen_high	Pro > Sen > Qui	1.10550846056062	1.43746374107905	0	79760
GFM2	Sen_high	Pro = Qui > Sen	1.06573510791868	1.07608071505107	1.11022302462516e-16	84340
GFOD2	Sen_high	Pro = Qui > Sen	1.28925840543886	1.14059057023369	0	81577
GFPT2	Sen_high	Pro = Qui > Sen	5.31389758211089	4.89717510728454	0	9945
GFRA1	Sen_low	Pro = Qui < Sen	-3.68064199603659	-2.95497105981153	1.86517468137026e-13	2674
GGT1	Sen_high	Pro > Sen > Qui	1.94619353005682	2.45651580759687	0	2678
GGT5	Sen_low	Pro < Sen < Qui	-2.21277129901033	-3.32729825142872	1.29215874834498e-05	2687
GHDC	Sen_low	Pro < Sen < Qui	-1.73420225073407	-2.1506738655627	0	84514
GIMAP2	Sen_low	Pro = Qui < Sen	-4.39080431274952	-5.04422222998943	1.800781745942e-12	26157
GJB2	Sen_high	Pro > Qui > Sen	10.2450893053085	7.887288476598	0	2706
GK	Sen_high	Pro > Qui > Sen	2.64675177295936	1.43363753124378	0	2710
GK3P	Sen_high	Pro > Qui > Sen	2.94010979995984	1.36025470835681	1.63058455626697e-12	2713
GKAP1	Sen_low	Pro = Qui < Sen	-2.67431060086667	-2.6191029072271	8.40660874246169e-13	80318
GLA	Sen_high	Pro = Qui > Sen	1.68334855820449	1.53614693566074	0	2717
GLI1	Sen_low	Pro = Qui < Sen	-2.50776525752123	-1.89083350290913	0	2735
GLI2	Sen_low	Pro = Qui < Sen	-1.58291866960969	-1.59043307643314	0	2736
GLIS1	Sen_low	Pro < Sen < Qui	-1.38400581597066	-2.28737653287873	1.11022302462516e-16	148979
GLIS3	Sen_high	Pro > Sen > Qui	1.06053631138723	1.61501664312129	0	169792
GLRX3	Sen_high	Pro > Sen > Qui	1.22211258338396	1.61127057210408	0	10539
GLT8D2	Sen_low	Pro = Qui < Sen	-2.21134191908415	-2.33399533419233	1.11022302462516e-16	83468
GLTP	Sen_high	Pro > Sen > Qui	1.06583211035357	1.28372666349526	0	51228
GLTSCR2	Sen_low	Pro < Sen < Qui	-1.03213945396862	-1.52934317049966	0	NA
GLUL	Sen_low	Pro < Sen < Qui	-1.57564153883165	-2.17514316165553	0	2752
GLYCTK	Sen_high	Pro = Qui > Sen	1.20199172901447	1.07269426056035	2.19680095557839e-05	132158
GM2A	Sen_high	Pro = Qui > Sen	1.11336550554798	1.0092788217881	0	2760
GMDS-AS1	Sen_low	Pro = Qui < Sen	-2.31334928708256	-2.40698527773324	1.11022302462516e-16	NA
GMFG	Sen_high	Pro = Qui > Sen	3.69785519474808	3.24433082214311	3.45790063249751e-12	9535
GMIP	Sen_high	Pro = Qui > Sen	1.3110040310263	1.18747374713103	0	51291
GNAL	Sen_low	Pro < Sen < Qui	-2.22855046372641	-3.69007160750504	2.6225522875567e-07	2774
GNB3	Sen_low	Pro < Sen < Qui	-1.32763575686323	-1.74609471650654	0	2784
GNPNAT1	Sen_high	Pro > Sen > Qui	1.15257597730842	1.82426638610466	0	64841
GOLGA8M	Sen_low	Pro = Qui < Sen	-4.46442065341428	-5.01566154917379	1.90983704406733e-08	653720
GOLGA8N	Sen_low	Pro = Qui < Sen	-2.48041262982239	-2.54186577609874	0	643699
GOLGA8O	Sen_low	Pro = Qui < Sen	-2.89403779124652	-3.18184554543412	0	728047
GOLGA8R	Sen_low	Pro = Qui < Sen	-3.69061142196908	-4.06996499597097	0	101059918
GOLM1	Sen_low	Pro = Qui < Sen	-1.17575838196492	-1.08997800425132	0	51280
GPC2	Sen_low	Pro < Sen < Qui	-1.43697576531683	-2.51265551645264	9.14695401199594e-06	221914
GPC6	Sen_low	Pro < Sen < Qui	-4.92050440893712	-5.40097311346416	0	10082
GPD2	Sen_low	Pro = Qui < Sen	-2.09844705021987	-2.16319266827783	0	2820
GPER1	Sen_high	Pro = Qui > Sen	2.31682605926287	2.13708745083252	0	2852
GPI	Sen_high	Pro > Sen > Qui	1.34179814376677	1.85276274214468	0	2821
