baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FAXDC2	112.032078716151	2.52936027038869	0.22888524399926	11.0507790987036	2.17320605675807e-28	2.47517703999882e-27
FBF1	104.259631462652	0.469406976065374	0.202268950055814	2.32070703850417	0.0203026605975253	0.0375641265220204
FBL	1103.33544152014	0.00679874344102712	0.0809295829821096	0.0840081363390944	0.933049962775618	0.954354099176842
FBLIM1	1711.10424172069	0.471366093679622	0.07379568879271	6.38744757845781	1.68677402525844e-10	7.86737235330809e-10
FBLL1	4.72373920677804	3.13699789235987	1.23170645788779	2.54687135256188	0.0108693495212631	0.0212653137470746
FBLN1	3891.13657359848	3.64942007038807	0.0789262072471532	46.2383813650149	0	0
FBLN2	195.636949575088	4.76451034458004	0.263786665661365	18.0619832796873	6.34996276615133e-73	2.26430379612518e-71
FBLN5	2135.12569394596	1.73475038910637	0.0818485596875799	21.1946355040089	1.07024094993388e-99	5.73720498561224e-98
FBLN7	17.1417439010624	5.67749748869081	1.1154528958943	5.08985857635784	3.58330658833042e-07	1.25795102714538e-06
FBN1	17726.3368999197	1.57852087132645	0.0582508044015048	27.0986965338057	1.02008801456692e-161	1.10844969258549e-159
FBN2	18997.6235996884	4.31091981108245	0.0648586374892361	66.4663948853056	0	0
FBN3	0	NA	NA	NA	NA	NA
FBP1	0.334666240300167	-1.86848214612967	3.57001861250042	-0.523381625963287	0.600708707985263	NA
FBP2	0	NA	NA	NA	NA	NA
FBRS	1331.3134621215	-0.550977442849604	0.074091480376052	-7.43644802416031	1.03428634630476e-13	5.95112451566126e-13
FBRSL1	464.359756254327	-0.664812991204474	0.114604875035816	-5.8009137132841	6.59545347520147e-09	2.71621210725199e-08
FBXL12	401.320771899913	-0.112302767227714	0.113008887036592	-0.9937516435442	0.320343793489654	0.419218065099987
FBXL13	14.4405507884585	-1.8631766609025	0.591485439336368	-3.14999581898911	0.0016327279914607	0.0036868199324166
FBXL14	200.717622265102	-0.726066506234085	0.160992502097616	-4.50993988399437	6.48459992708967e-06	2.00973860141561e-05
FBXL15	157.89650712218	-0.381970975520091	0.178224165467553	-2.14320529720551	0.0320966171274385	0.0569732667376894
FBXL16	68.7489993330587	-3.88155266111326	0.366715196722695	-10.5846517837341	3.51083708630417e-26	3.62861709652594e-25
FBXL17	530.225803058611	0.0782851196879987	0.103101894518378	0.759298556575449	0.447673980787854	0.550083508483364
FBXL18	1125.93389943448	-0.775272709922361	0.0882359130764392	-8.78636241062909	1.54480682962932e-18	1.15016589972679e-17
FBXL19	807.490723941964	-0.727157936333579	0.088908628546517	-8.17871052811404	2.86897396607811e-16	1.91526937826767e-15
FBXL19-AS1	36.5074786629329	-0.190511859094217	0.344414338182587	-0.553147293749483	0.580162554314394	0.671912300049264
FBXL2	154.253055133982	0.27048369358412	0.17668254540026	1.53090217809213	0.125793570855184	0.191265217594127
FBXL20	193.23385100493	-0.485002602303239	0.166231624539974	-2.91763136915389	0.00352701043208532	0.00753572230221817
FBXL21	0.150386834371245	-0.966205354590972	4.0804728567969	-0.236787595090003	0.812821575607245	NA
FBXL22	4.2908656782786	1.700320740406	1.0387509372477	1.63688972922732	0.101653512365494	0.158594468942751
FBXL3	764.854378076907	0.400969469404139	0.0948854909792747	4.22582488919956	2.38067072482231e-05	6.92456983117967e-05
FBXL4	216.190908021244	0.297162646618293	0.155072689541915	1.91627969757996	0.0553295036632779	0.0926981016681774
FBXL5	666.807461987404	-0.0348290233994361	0.0953640343297158	-0.365221790838008	0.714945853404331	0.785312425001602
FBXL6	196.575622059802	-0.657738169526394	0.15684593420121	-4.19353024913361	2.74646433515872e-05	7.93971587956545e-05
FBXL7	327.155744209771	0.34359977604211	0.138879949587746	2.47407762648286	0.0133580668577712	0.0256598699482414
FBXL8	75.8569140600358	-0.169730032085429	0.248513779764743	-0.682980365298476	0.494619249643167	0.59441539177712
FBXO10	356.007830740037	0.0160530446120677	0.138302217704638	0.116072214014319	0.907595309944561	0.934559340154209
FBXO11	909.452898081619	0.472660521044708	0.0825137016834356	5.72826708051559	1.01461738700225e-08	4.10389255980135e-08
FBXO15	9.54684799588633	1.06295626794914	0.683562300071352	1.55502471075158	0.119940184276361	0.183272465659353
FBXO16	0.316165227485413	-1.80150253232866	3.64761634345736	-0.493884872393438	0.621387488770338	NA
FBXO17	168.590487472499	1.14147947943684	0.172395520360926	6.62128271690034	3.56095162827265e-11	1.73958760892712e-10
FBXO18	1197.13144684487	-0.232350863376411	0.0794579083480444	-2.92420060138834	0.00345342115383998	0.0073902753155096
FBXO2	29.9507012570576	-1.16640907314376	0.426236791300995	-2.73652837330993	0.00620912401953981	0.0127171590018135
FBXO21	567.782767983246	-0.0412513738006945	0.105932512840641	-0.389411831122621	0.69697152142335	0.770410063064837
FBXO22	606.81829480682	-0.437789221125681	0.0947002859461964	-4.62289228328634	3.78426254449015e-06	1.20083879716832e-05
FBXO22-AS1	120.35542725097	-0.407110004932323	0.189269460097485	-2.15095454238966	0.0314797878357789	0.0559957911707771
FBXO24	3.57800382014312	0.586910891618735	1.12256507424664	0.522830172685191	0.601092440550183	0.689990623049825
FBXO25	160.826691648322	0.948607893637147	0.171112599742337	5.54376413581214	2.96037548362971e-08	1.15471158204543e-07
FBXO27	30.5244515545714	-0.546453003842791	0.406533250675423	-1.34417788196882	0.178890872158351	0.258491809184584
FBXO28	987.166499595942	-1.06607018884098	0.083868460249224	-12.7112168945637	5.12309464584345e-37	7.87663557308359e-36
FBXO3	326.265978640436	0.0926904945430929	0.121931040384783	0.760187842657501	0.447142310916279	0.549472197154092
FBXO3-AS1	0	NA	NA	NA	NA	NA
FBXO30	737.387899414164	0.315149158593633	0.0887514876438197	3.55091691373557	0.000383891586421391	0.00095303249349009
FBXO31	535.597236494788	-0.204621407733634	0.0997431507107666	-2.05148329760498	0.0402199045420607	0.0697225940331378
FBXO32	214.050746560024	-1.95553917805112	0.178915512700316	-10.9299587751602	8.28860703903418e-28	9.21198192133709e-27
FBXO33	348.55424087984	-0.211655296100965	0.12010970240956	-1.76218316967638	0.0780383547476145	0.125878918861699
FBXO34	418.440721730402	0.0552831939550542	0.113287831574046	0.487988808567853	0.625557768176234	0.709194074685646
FBXO36	55.8322189212932	0.464840171305976	0.295876124252743	1.57106347286373	0.116167906050841	0.17828154071091
FBXO38	576.476542543268	-0.560809905340527	0.099563696857548	-5.63267458964398	1.77436067551816e-08	7.05969034727439e-08
FBXO39	0	NA	NA	NA	NA	NA
FBXO4	63.197427527182	1.38075976180606	0.2756911885065	5.0083565212441	5.48967761617934e-07	1.88966171711036e-06
FBXO40	0.184279405928922	-0.966205354590972	4.0804728567969	-0.236787595090003	0.812821575607245	NA
FBXO41	114.133072978152	-0.747207268325863	0.199573211563649	-3.7440258763765	0.000181094990421871	0.000471104761560099
FBXO42	458.06214341512	-0.220971985724463	0.111975144490179	-1.97340210392713	0.0484497681102518	0.0822950116971979
FBXO43	2.20253981057763	2.47199517606387	1.59370812373829	1.55109655227547	0.120878547312724	0.184574539667756
FBXO44	197.599249550084	-0.0504526230095091	0.156317210903856	-0.322757952996873	0.746878558746594	0.812068215926086
FBXO45	357.783199354973	-1.03232722344254	0.122839924665452	-8.40384122877006	4.32106806849161e-17	2.99273973632567e-16
FBXO46	133.982750711731	-0.441404687578213	0.184670363028876	-2.39023024776961	0.0168378131554546	0.031693084172053
FBXO47	0	NA	NA	NA	NA	NA
FBXO48	26.5830407887404	-0.734745582965065	0.394256154822466	-1.86362488949836	0.0623743998815603	0.10300935499027
FBXO5	96.1633505968289	2.91163673201087	0.276716733505144	10.5220840645575	6.83448684653352e-26	7.01418107632112e-25
FBXO6	75.0170431104931	0.0467330411570602	0.235246013870049	0.198656038367034	0.842531814835911	0.885363084565547
FBXO7	1155.78059645683	0.000776191720761358	0.0771643101794905	0.0100589471862817	0.991974256686382	0.994695722411173
FBXO8	230.213822184711	0.786536201662251	0.143516221673193	5.48046898456751	4.24199878100881e-08	1.63166286525194e-07
FBXO9	740.281752144332	-0.430414773263015	0.0924686113946744	-4.65471219661685	3.24433560744507e-06	1.03687212319022e-05
FBXW10	0.288863597409102	1.69885510103891	4.05139819075692	0.419325630572372	0.674978167391723	NA
FBXW11	1359.72754640353	-0.265116522422505	0.0718452872797815	-3.69010317113886	0.000224163119895642	0.000575785225069752
FBXW12	0	NA	NA	NA	NA	NA
FBXW2	1366.75066695736	-0.0955317755049694	0.0768994751856607	-1.24229424549809	0.214128017751498	0.301340291879882
FBXW4	264.477198769815	0.655072935894535	0.142216302242432	4.60617331181802	4.10146593274317e-06	1.29612448674348e-05
FBXW4P1	7.84436008373866	-1.42765283889688	0.806995116772551	-1.76909724634586	0.0768776473747667	0.124280893152493
FBXW5	1674.64970136437	0.144591902486084	0.0688008879000667	2.10159936738176	0.0355883853325474	0.0624817044670336
FBXW7	297.124691880579	0.0108521372786704	0.132404244613037	0.0819621554458979	0.934676807742195	0.955289000451858
FBXW8	414.693167359247	0.932784775172989	0.11168735695419	8.35174903060501	6.72594574738213e-17	4.62053223021783e-16
FBXW9	130.985078896263	-0.778089113396278	0.188895718278333	-4.11914637604322	3.80278531984595e-05	0.000108031078455684
FCAMR	0	NA	NA	NA	NA	NA
FCAR	1.03478183838635	-3.48974635526588	2.18572394929318	-1.59660892053381	0.110352909217585	0.17046349880292
FCER1A	0	NA	NA	NA	NA	NA
FCER1G	1.43887579914431	-2.8607618539976	1.92799530702419	-1.48380125385943	0.137861654382214	0.207224647145831
FCER2	0	NA	NA	NA	NA	NA
FCF1	663.442686925376	0.451467211383095	0.100517439474414	4.49143167338652	7.07459975265084e-06	2.18501465761726e-05
FCGBP	7.23627763308713	-1.94674933177279	0.820364400547513	-2.37302999797837	0.0176428309675158	0.033045889543395
FCGR1A	3.44972673470481	-1.80023189834086	1.32757285427646	-1.35603247124393	0.175088836798543	0.253815171672892
FCGR1B	1.53834191991081	-1.0394092626029	1.6250598020651	-0.6396129307254	0.522424273780606	0.621468094603129
FCGR1C	0	NA	NA	NA	NA	NA
FCGR2A	1.37852455650164	0.739609877941109	1.7495762118774	0.422736587820581	0.672487457863673	0.749912922970267
FCGR2B	0	NA	NA	NA	NA	NA
FCGR2C	0	NA	NA	NA	NA	NA
FCGR3A	0	NA	NA	NA	NA	NA
FCGR3B	0	NA	NA	NA	NA	NA
FCGRT	1017.17421945765	0.799623464144011	0.0832171500986006	9.60887825642395	7.33436306013449e-22	6.42785976747046e-21
FCHO1	6.70265206248583	0.0172244898001764	0.775031827131508	0.0222242354406611	0.982269085277236	0.989051194407634
FCHO2	354.218666336829	0.321694391726217	0.118207830285565	2.72143047502921	0.00650000563327715	0.0132656206338024
FCHSD1	409.013276260934	0.306453905094108	0.125756611438519	2.43688106405388	0.0148145511176578	0.0282116768589902
FCHSD2	650.202555622376	-0.605280376329977	0.0980412609389534	-6.17373104479819	6.66969638577282e-10	2.99698399765293e-09
FCMR	5.41035591547316	-0.115145945417352	0.856308860152882	-0.134467772991155	0.893032693045025	0.923822962147825
FCN1	0	NA	NA	NA	NA	NA
FCN2	0	NA	NA	NA	NA	NA
FCN3	0.359128282819914	1.94616336932855	3.47824099623065	0.559525165575818	0.575803361312125	NA
FCRL1	0	NA	NA	NA	NA	NA
FCRL2	0	NA	NA	NA	NA	NA
FCRL3	0	NA	NA	NA	NA	NA
FCRL4	0	NA	NA	NA	NA	NA
FCRL5	0	NA	NA	NA	NA	NA
FCRL6	0.316165227485413	-1.80150253232866	3.64761634345736	-0.493884872393438	0.621387488770338	NA
FCRLA	9.88075028849039	-5.76129398821092	1.31224933649525	-4.3903958096852	1.13144519131758e-05	3.41322482963221e-05
FCRLB	16.0970699995095	-0.569542792671356	0.506074126151769	-1.12541377485984	0.260413736623208	0.353475161409051
FDCSP	0	NA	NA	NA	NA	NA
FDFT1	2689.91999331941	-0.986510021465867	0.0925077429650239	-10.6640805390621	1.49874057915424e-26	1.57635039793165e-25
FDPS	2181.0694332328	-1.08590439921198	0.0860693565208417	-12.616620399027	1.71003755344799e-36	2.5919720956221e-35
FDPSP2	1.4184888872531	0.404172313684482	1.95587316111847	0.206645462353681	0.836286752663704	0.88041133518838
FDX1	487.953301851978	-0.0522502079485032	0.105594352026583	-0.494820101129551	0.620727113961401	0.705778665633997
FDX1L	275.929494144523	-0.369564425518501	0.138590489201035	-2.6665929794246	0.00766244077775823	0.0154149828105964
FDXACB1	46.0832199287486	-0.212333270140692	0.314826259905102	-0.674445868031134	0.50002788986069	0.599705311711509
FDXR	379.896983917403	0.381475022107054	0.121874896887277	3.13005411163452	0.00174774105479551	0.00392777692051723
FECH	390.165644714795	1.16805959002282	0.121770487576928	9.59230445131386	8.61392137483193e-22	7.52466504888903e-21
FEM1A	559.590219984817	-0.217252443779512	0.097776495544502	-2.22192913102139	0.0262880953502345	0.0475123791214285
FEM1B	1246.85225037754	-0.0334790631826329	0.0773456926855245	-0.432849742761417	0.665123933179797	0.743433631734605
FEM1C	481.639511207153	-0.172121947497427	0.107709660894284	-1.59801772717827	0.110039031924889	0.170076666162044
FEN1	303.026506298684	0.653982213429699	0.142141234047024	4.6009324304399	4.20603862844772e-06	1.32734523592418e-05
FENDRR	2267.876550741	1.32969919867956	0.100419002467179	13.2415097343171	5.05229001226861e-40	8.44604240928313e-39
FER	460.881267479011	0.215493059033456	0.10818531051357	1.99188834427226	0.0463833101164879	0.0791864536404839
FER1L4	66.9022490037497	-1.3869823003466	0.33284613619715	-4.16703740711314	3.08583875766968e-05	8.8634504198685e-05
FER1L5	6.25099489034266	-0.875779264068238	0.821525376804244	-1.06604042771636	0.286405367076526	0.382801548450076
FER1L6	30.5907034839263	-5.94695288673165	0.90074651306955	-6.60224913495998	4.04966194766761e-11	1.97114598796582e-10
FER1L6-AS1	0	NA	NA	NA	NA	NA
FER1L6-AS2	0	NA	NA	NA	NA	NA
FERD3L	0	NA	NA	NA	NA	NA
FERMT1	92.8456911757076	-1.92422222153564	0.241312815791891	-7.97397442494349	1.53651349681207e-15	9.876183075832e-15
FERMT2	3862.27713607402	1.53716759137191	0.0839095580358309	18.319338432405	5.80137639149849e-75	2.13008527689677e-73
FERMT3	28.7559014510976	-2.84992659105788	0.477640706884933	-5.96667442698608	2.42137871678105e-09	1.03648156835967e-08
FES	52.8718222302543	3.12278604977786	0.367647554825025	8.49396659598102	1.9970172642731e-17	1.40428647328552e-16
FETUB	0	NA	NA	NA	NA	NA
FEV	0	NA	NA	NA	NA	NA
FEZ1	738.111653901732	0.195034273024047	0.0895444744461885	2.17807155863371	0.0294007096585382	0.0526586716481357
FEZ2	922.631699630218	0.104425259621504	0.0840001977088696	1.24315492665177	0.213810748565522	0.300989535927059
FEZF1	0	NA	NA	NA	NA	NA
FEZF1-AS1	0	NA	NA	NA	NA	NA
FEZF2	0	NA	NA	NA	NA	NA
FFAR1	0	NA	NA	NA	NA	NA
FFAR2	0	NA	NA	NA	NA	NA
FFAR3	0	NA	NA	NA	NA	NA
FFAR4	0	NA	NA	NA	NA	NA
FGA	0	NA	NA	NA	NA	NA
FGB	0.623529837709269	-0.139429994810264	2.68533475084101	-0.0519227611256274	0.95859023797997	NA
FGD1	445.357231976494	0.418516647087033	0.109940459877425	3.80675728984259	0.000140800802701165	0.000371571793409935
FGD2	0.51583619215726	-2.48784961216449	3.01290614351255	-0.825730870349673	0.408956776509386	NA
FGD3	0.165778393114169	-0.966205354590972	4.0804728567969	-0.236787595090003	0.812821575607245	NA
FGD4	148.423411878767	2.0587486213787	0.18959457259989	10.8586896404644	1.81332451777672e-27	1.99057234777373e-26
FGD5	0.165778393114169	-0.966205354590972	4.0804728567969	-0.236787595090003	0.812821575607245	NA
FGD5-AS1	1184.69421915854	0.640931948218772	0.0958073177517465	6.68980160659062	2.23473352424095e-11	1.10683660415285e-10
FGD5P1	0	NA	NA	NA	NA	NA
FGD6	137.571043049268	0.765587685027883	0.186171111800687	4.11227970667926	3.91771238223072e-05	0.000111217388404297
FGF1	205.824888679466	3.18156598936332	0.201479690447092	15.7910009803137	3.58840119456537e-56	9.01697937671879e-55
FGF10	0	NA	NA	NA	NA	NA
FGF10-AS1	0	NA	NA	NA	NA	NA
FGF11	28.4332211615906	-1.9811815693073	0.424688773006753	-4.66501988098423	3.08587202102349e-06	9.88388644534949e-06
FGF12	0	NA	NA	NA	NA	NA
FGF12-AS1	0	NA	NA	NA	NA	NA
FGF13	0.184279405928922	-0.966205354590972	4.0804728567969	-0.236787595090003	0.812821575607245	NA
FGF13-AS1	0	NA	NA	NA	NA	NA
FGF14	18.8015650708899	1.0401601519396	0.472166087863439	2.20295395767695	0.0275979939681361	0.0496566277685797
FGF14-AS1	0	NA	NA	NA	NA	NA
FGF14-AS2	2.12672128063599	0.2412513289938	1.34679395851405	0.179130094450363	0.857835552213657	0.896460560401466
FGF14-IT1	0	NA	NA	NA	NA	NA
FGF16	0	NA	NA	NA	NA	NA
FGF17	2.33579441795304	4.66602281532463	1.72243118915517	2.70897487499239	0.00674914505308928	0.0137270457498143
FGF18	2.7099765766092	0.0213967037598807	1.22323503864972	0.0174918990086317	0.986044195513699	0.990932421869889
FGF19	0	NA	NA	NA	NA	NA
FGF2	3431.31492054581	-1.29861491213243	0.10347986235534	-12.5494456851238	4.0030241159934e-36	6.00528300684756e-35
FGF20	1.41926402985302	-0.655615088044474	1.83206808404662	-0.357855198588673	0.720451679700476	0.790226702560569
FGF21	0.206523860503845	0.957347997051518	4.0804728567969	0.234616925696945	0.814506071389839	NA
FGF22	1.22799249130685	2.57617465914478	2.11080750659977	1.22046877846036	0.222287218209168	0.310806599517756
FGF23	0.165778393114169	-0.966205354590972	4.0804728567969	-0.236787595090003	0.812821575607245	NA
FGF3	0	NA	NA	NA	NA	NA
FGF4	0	NA	NA	NA	NA	NA
FGF5	955.534113950423	0.158751903338643	0.0981997981646545	1.61662148299387	0.105960011730184	0.164501447583553
FGF6	0	NA	NA	NA	NA	NA
FGF7	496.489274281052	5.24007357519966	0.197307948636133	26.557843266939	2.08473268676181e-155	2.03191945869718e-153
FGF8	0.328711204633473	-0.00443523874753958	3.63828822370669	-0.00121904546172017	0.999027342688083	NA
FGF9	54.8963776254655	4.60861874717178	0.475077847193542	9.70076541012504	2.99245229489476e-22	2.67507603148958e-21
FGFBP1	0	NA	NA	NA	NA	NA
FGFBP2	0	NA	NA	NA	NA	NA
FGFBP3	15.5762475970134	0.12626679323569	0.532795875265288	0.236989059220511	0.812665277995219	0.86300072640776
FGFR1	3100.78491813209	0.680667962158741	0.065452293302872	10.3994516893249	2.49363933597831e-25	2.50329012491905e-24
FGFR1OP	366.407318175861	-1.05339621420398	0.120913961895837	-8.71194854330756	2.98695274358651e-18	2.19243149348965e-17
FGFR1OP2	541.92251378604	-0.0545064839465577	0.103924931298611	-0.5244793839694	0.599945155224163	0.689214800079648
FGFR2	0.165778393114169	-0.966205354590972	4.0804728567969	-0.236787595090003	0.812821575607245	NA
FGFR3	4.00346011829343	0.502157427307213	1.11126844786173	0.451877697304778	0.651357092205543	0.731656405451529
FGFR4	17.7318235299591	0.277472278512631	0.510022890753431	0.544038872652823	0.586414723206394	0.677786515639301
FGFRL1	766.230104212587	-0.870247520406151	0.100419859495319	-8.66608980315014	4.47214260271472e-18	3.25876743710277e-17
FGG	0	NA	NA	NA	NA	NA
FGGY	83.3955594977252	0.367910272794383	0.224424596290357	1.63934915724828	0.101140563836615	0.157877918333274
FGL1	0	NA	NA	NA	NA	NA
FGL2	97.7734809711651	9.08755759061355	1.19778913930201	7.58694272007607	3.27541792506747e-14	1.93872915240836e-13
FGR	0	NA	NA	NA	NA	NA
FH	850.258272708314	0.0544332992294056	0.0849553404732306	0.640728398311317	0.521699160180445	0.620835126093082
FHAD1	1.15349368914474	-2.48804638592164	2.0257500701035	-1.2282099468443	0.219368165683674	0.307435985370599
FHDC1	28.4309449169995	0.146889363093707	0.392523855912131	0.374217670802126	0.70824237814434	0.779653222350419
FHIT	0.846398945436151	0.602892913719226	2.25836081101008	0.266960403660908	0.789499648265243	0.845151926124456
FHL1	1337.68990702613	1.26181535263751	0.0806826353692647	15.6392431514227	3.93375591830496e-55	9.61438642525537e-54
FHL2	2667.99290484132	1.84705386564165	0.0821901189470987	22.4729430897952	7.63597847635069e-112	4.70505003282267e-110
FHL3	414.786268067817	0.738828613137802	0.11397519527892	6.48236321358993	9.02969383439145e-11	4.29504691643547e-10
FHL5	0	NA	NA	NA	NA	NA
FHOD1	946.606100510213	0.106369390640332	0.106429897418791	0.999431487017026	0.317585713066322	0.416421804935393
FHOD3	305.364173933013	-1.25952088986019	0.135673024616801	-9.28350269641013	1.63996685818495e-20	1.34355308269641e-19
FIBCD1	71.9764155394413	0.372721046782965	0.267898808285303	1.39127549379029	0.164141902116662	0.240741456437771
FIBIN	476.19695768994	1.69414390905668	0.124669540850301	13.5890763493783	4.64910363619353e-42	8.20712235754823e-41
FIBP	692.759536869414	0.136968599822045	0.0949347551930152	1.44276560827032	0.149086510332975	0.221816010655463
FICD	76.0857609071627	-0.240118970996793	0.246560141647332	-0.973875864089369	0.330118179045712	0.429562307258932
FIG4	181.374334558336	0.318138932211388	0.161257573612296	1.97286195671203	0.0485112919907944	0.0823908118910081
FIGF	1.69252125408163	2.09537325722587	1.96032716418503	1.06888956879653	0.285119432813947	0.381376588082333
FIGLA	0	NA	NA	NA	NA	NA
FIGN	64.8631932110513	1.93790369727279	0.287336812002989	6.74436276982371	1.53700079768791e-11	7.70032611477163e-11
FIGNL1	166.202060104389	-0.569015641491406	0.164916341515877	-3.45032903508004	0.000559903679369113	0.00135648854649203
FIGNL2	7.27467826382334	-0.31390171183219	0.756282083564665	-0.415059035052957	0.678098686929822	0.754683950394837
FILIP1	5.95070997846497	-0.345720684627911	0.818029622596655	-0.422626119003486	0.672568067013668	0.749912922970267
FILIP1L	1781.41126257718	0.428167377573004	0.088823119286166	4.82044968713106	1.43234978957415e-06	4.74460336064499e-06
FIP1L1	608.570886713323	-0.0409319292177551	0.0938845031147259	-0.435981742031874	0.662849976505883	0.741458810751034
FIRRE	0.368558811857845	-1.98964690553966	3.75986789790039	-0.529180003013066	0.596680587259604	NA
FIS1	1030.19102042492	-0.167701774654973	0.091825977950702	-1.8262999033346	0.0678050997964146	0.111076868180293
FITM1	0	NA	NA	NA	NA	NA
FITM2	61.8353926747526	0.447002057325079	0.265465218603216	1.68384415735156	0.0922117908247536	0.14571583178183
FIZ1	133.278472585548	0.65143555369009	0.213524028719123	3.05087702586865	0.00228174007274209	0.00502463971653271
FJX1	1686.17128836783	-1.82395585467368	0.0749011147273909	-24.351518149124	5.58656300864786e-131	4.27824315738451e-129
FKBP10	10005.5108266395	0.134215462197465	0.0551070371984009	2.43554124882911	0.0148695291453317	0.0283094173498962
FKBP11	314.988535435125	-0.173960680940701	0.129466859936923	-1.3436695771061	0.179055259347001	0.258674692851103
FKBP14	2252.16585834179	-0.373185709878013	0.067392390710856	-5.53750513880935	3.06810695175323e-08	1.19470450358585e-07
FKBP15	848.716007840439	-0.639220335671683	0.089429428402507	-7.14776273414897	8.82035924413069e-13	4.79543669249864e-12
FKBP1A	9742.99034037237	-1.79390924532479	0.0669250512375461	-26.8047496737421	2.84449263761152e-158	2.87705223887223e-156
FKBP1A-SDCBP2	6.02794785383633	6.03949603961597	3.81626033293668	1.58256919411168	0.113519689582679	0.174734269512695
FKBP1AP1	39.8826856807992	-1.94112355270906	0.361161671397367	-5.37466654531386	7.67245377684187e-08	2.87350725754939e-07
FKBP1B	75.7797399907073	-0.699203415582437	0.24501560077122	-2.85370977758803	0.00432119877705863	0.0091007751090436
FKBP2	448.2191278434	-0.353708188124527	0.107751491224315	-3.28262916926303	0.00102843856708572	0.00239561834239173
FKBP3	827.684806323372	0.307162485558464	0.0882425652237186	3.48088799073015	0.000499754433963965	0.00121810409321135
FKBP4	1391.4328719503	-1.36107058335978	0.0816616863936016	-16.667186822466	2.27030971282519e-62	6.60237265852706e-61
FKBP5	359.271128988725	1.99003084262518	0.129587496148474	15.3566578703328	3.19632792427662e-53	7.48229194733866e-52
FKBP6	1.04149549743311	2.34957417395018	2.21705662830233	1.05977183620669	0.289248412548621	0.385648563306826
FKBP7	726.102785153598	0.506924352782537	0.0950231683830849	5.33474479338425	9.56790300417798e-08	3.55360314349169e-07
FKBP8	4209.71095435696	-0.194318272335561	0.0577063989933901	-3.3673609118777	0.000758912974423935	0.00180464859599079
FKBP9	4820.08043436646	1.09799274498433	0.0586887930077013	18.7087293623545	4.20276068301e-78	1.61309778768894e-76
FKBP9P1	163.756842462382	1.36349514127819	0.18089154407407	7.53763891097021	4.78556757179026e-14	2.80687133929016e-13
FKBPL	57.2228758748172	-0.401364555509086	0.271872040656782	-1.47629949199439	0.139863510470017	0.209723540827862
FKRP	543.664397937974	-0.380581743360236	0.107836045794811	-3.52926278551052	0.0004167191090168	0.00102786452625892
FKSG29	0	NA	NA	NA	NA	NA
FKTN	475.663911122071	0.0399789171713266	0.11860184230708	0.337085127799401	0.736052728329396	0.803502577857273
FLAD1	363.69969018114	-0.872641675493575	0.117133385429953	-7.44998253307912	9.33525903930147e-14	5.39258749533212e-13
FLCN	574.709074302566	-0.153217723932438	0.101541791045087	-1.50891295451354	0.131321028837505	0.198730101229393
FLG	4.15670529857325	-0.53408887121724	1.01072196729134	-0.528423135640909	0.597205683266674	0.686803618299103
FLG-AS1	2.183224346068	0.172818308027303	1.41228738923451	0.122367663511444	0.902607846798466	0.930913832630855
FLG2	0	NA	NA	NA	NA	NA
FLI1	157.980661607893	-0.23619560389456	0.178028332430364	-1.32673041796281	0.184597875058541	0.265560696546333
FLII	3367.82081094785	0.343619182055824	0.0694514308826795	4.94761846787982	7.5126980842133e-07	2.55215907457369e-06
FLJ10038	53.5021916858833	0.679092620433158	0.342859927005336	1.98067072569432	0.0476282117578381	0.0810364897894152
FLJ12825	0	NA	NA	NA	NA	NA
FLJ13224	3.37235726906163	-0.563931209559218	1.21173137192208	-0.465392926705112	0.641650098599524	0.723278677064382
FLJ16171	0	NA	NA	NA	NA	NA
FLJ16779	0	NA	NA	NA	NA	NA
FLJ20021	37.9820833750739	-0.161880677272729	0.35018937163865	-0.462266106236283	0.643890502317898	0.725244926339574
FLJ21408	0	NA	NA	NA	NA	NA
FLJ22447	0.473143003338024	0.749377285479219	3.1809482798392	0.23558298329739	0.813756279208533	NA
FLJ22763	0	NA	NA	NA	NA	NA
FLJ23867	777.581346098893	2.821130124952	0.108828109328855	25.9228074653687	3.68482550513257e-148	3.46545986979778e-146
FLJ25758	0	NA	NA	NA	NA	NA
FLJ26245	0	NA	NA	NA	NA	NA
FLJ26850	0.441468019725172	2.29488227973587	3.18375845385119	0.720809167215526	0.471026934417796	NA
FLJ27354	3.88971332099593	-1.69807556984022	1.15235890687347	-1.47356484139768	0.140598793514456	0.210649319666432
FLJ30679	0.938803199067678	-0.124142372708142	2.27270710286374	-0.0546231287576458	0.956438712180092	0.971541647882784
FLJ31104	1.40568095575441	0.246882569796966	1.72933482253705	0.142761578949051	0.886478481754475	0.918638246251399
FLJ31356	3.57504750905946	1.66300765542735	1.17240155743633	1.4184625096062	0.156055776751301	0.230627550240252
FLJ31662	0	NA	NA	NA	NA	NA
FLJ32255	395.524807342507	-0.435027063089178	0.11533326593697	-3.77191315580121	0.000162000643856934	0.00042375303369792
FLJ33360	0	NA	NA	NA	NA	NA
FLJ33534	0	NA	NA	NA	NA	NA
FLJ33581	0	NA	NA	NA	NA	NA
FLJ34503	0.288863597409102	1.69885510103891	4.05139819075692	0.419325630572372	0.674978167391723	NA
FLJ35934	0.89928128667338	3.31623586142079	2.4403284881856	1.35893011021907	0.174168736437005	0.252841814350958
